run_date,ticker,basket,sector_label,region,name,currency,price,market_cap,shares_out,beta,trailing_eps,forward_eps,book_value_ps,price_to_book,trailing_pe,forward_pe,roe,roa,profit_margin,operating_margin,revenue_growth,earnings_growth,dividend_yield,payout_ratio,debt_to_equity,total_equity,net_income,revenue,last_fiscal_year_end,most_recent_quarter
2026-09-12,RF,banking_us,banking,us,Regions Financial Corporation,USD,30.13,25668636672.0,851929506.0,1.003,2.47,2.84541,20.488,1.4706168,12.19838,10.588983,0.118669994,0.01393,0.30837,0.39314997,0.034,0.085,3.66,0.4309,,17674000000.0,2156000000.0,7526000000.0,1767139200,1782777600
2026-09-12,CFG,banking_us,banking,us,"Citizens Financial Group, Inc.",USD,70.48,29684541440.0,421176788.0,0.997,4.59,6.53153,56.951,1.2375551,15.35512,10.790734,0.08270001,0.0094,0.26051,0.35132998,0.147,0.413,2.61,0.39220002,,24206000000.0,1831000000.0,8247000000.0,1767139200,1782777600
2026-09-12,MTB,banking_us,banking,us,M&T Bank Corporation,USD,239.83,34635350016.0,144416262.0,0.563,18.95,21.08546,176.03,1.3624382,12.655936,11.374188,0.10742,0.01408,0.32092,0.45108002,0.062,0.255,2.51,0.3176,,26343000000.0,2851000000.0,9632000000.0,1767139200,1782777600
2026-09-12,HBAN,banking_us,banking,us,Huntington Bancshares Incorpora,USD,16.86,34064195584.0,2020414826.0,0.941,1.31,1.87761,14.721,1.1453027,12.87023,8.979501,0.09002,0.00982,0.26131,0.41932,0.476,-0.029,3.7,0.47689998,,21611000000.0,2211000000.0,8131000000.0,1767139200,1782777600
2026-09-12,ZION,banking_us,banking,us,Zions Bancorporation N.A.,USD,68.75,10034293760.0,145953355.0,0.773,7.85,6.80828,52.179,1.3175799,8.757962,10.097999,0.16404,0.01316,0.3176,0.52116,0.352,0.871,2.79,0.2293,,7114000000.0,899000000.0,3385000000.0,1767139200,1782777600
2026-09-12,PROT.OL,insurance_nordic,insurance,nordic,PROTECTOR FORSIKRING,NOK,459.6,37831892992.0,82314827.0,0.364,24.8,28.59,81.309,5.652511,18.532259,16.07555,0.30561,0.06506,0.14452,0.27759,0.048,0.034,4.27,0.7661,31.587,7675000000.0,2646000000.0,14248000000.0,1767139200,1782777600
2026-09-12,GJF.OL,insurance_nordic,insurance,nordic,GJENSIDIGE FORSIKRING,NOK,278.0,,,0.198,12.73,17.22508,42.885,6.4824533,21.838179,16.139257,0.27246,0.03042,0.14229,0.2442,0.06,-0.077,3.6,0.7825,22.964,28307200000.0,6556100000.0,44936300000.0,1767139200,1782777600
2026-09-12,STB.OL,insurance_nordic,insurance,nordic,STOREBRAND,NOK,201.0,83804438528.0,416937497.0,0.53,11.42,13.53099,76.145,2.6397007,17.6007,14.85479,0.15183,0.05585,0.045050003,0.93491995,1.279,0.211,2.68,0.4729,196.577,33210000000.0,5046000000.0,78316000000.0,1767139200,1782777600
2026-09-12,TRYG.CO,insurance_nordic,insurance,nordic,Tryg A/S,DKK,153.1,91231969280.0,595897849.0,0.098,7.44,10.23561,60.052,2.5494573,20.577957,14.957585,0.121479996,0.03776,0.10493,0.09972,0.053,-0.432,5.49,1.1149,19.387,39619000000.0,5405000000.0,41369000000.0,1767139200,1782777600
2026-09-12,SAMPO.HE,insurance_nordic,insurance,nordic,Sampo Plc A,EUR,9.42,24806051840.0,2632338883.0,0.239,0.64,0.60974,2.782,3.386053,14.71875,15.449207,0.24127,0.05472,0.1571,0.20053,0.059,0.063,3.83,0.5625,34.686,8092000000.0,1998000000.0,10322000000.0,1767139200,1782777600
2026-09-12,ALV.DE,insurance_europe,insurance,europe,Allianz SE                    v,EUR,442.3,,,0.67,30.7,33.51832,166.33,2.6591713,14.407166,13.195769,0.19612,0.01228,0.098780006,0.13683,0.121,-0.08,3.89,0.5608,50.648,62722000000.0,10775000000.0,137450000000.0,1767139200,1782777600
